,order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
142,ORDI00343,2018-01-07,08:10:08,Breakfast,NS,"[('Coffee', 2), ('Cereal', 10), ('Eggs', 4), ('Pancake', 5)]",434.25,-37.8129785,144.93747340000002,1,10.086,8.6389237
143,ORDX09793,2018-01-12,08:20:16,Breakfast,BK,"[('Eggs', 4), ('Pancake', 1), ('Cereal', 2), ('Coffee', 2)]",169.25,-37.816329700000004,144.9852803,1,6.011,4.8839404
144,ORDX03120,2018-04-13,11:22:49,Breakfast,BK,"[('Eggs', 8), ('Coffee', 6), ('Cereal', 8), ('Pancake', 9)]",607.25,-37.8014708,144.947374,0,9.089,14.2694533
145,ORDB07241,2018-01-01,08:00:00,Breakfast,TP,"[('Eggs', 3), ('Cereal', 4)]",150.0,-37.7996112,144.92731809999998,1,11.937,7.2682837
146,ORDZ01348,2018-09-24,16:47:19,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 7), ('Pasta', 8), ('Salmon', 2)]",1087.0,-37.8018316,144.9688686,0,6.465,11.8789912
147,ORDK07805,2018-07-16,14:25:21,Lunch,BK,"[('Chicken', 8), ('Fries', 9)]",364.0,-37.819842200000004,144.9408034,0,9.989,15.8238046
148,ORDZ03922,2018-01-20,08:30:25,Breakfast,NS,"[('Eggs', 2), ('Cereal', 8)]",212.0,-37.8051492,144.92945480000003,0,10.436,17.4651831
149,ORDZ05316,2018-05-15,12:23:39,Lunch,NS,"[('Salad', 9), ('Fries', 4)]",202.8,-37.80248710000001,145.0051415,0,9.462,14.701400099999999
150,ORDJ04574,2018-11-29,18:59:09,Dinner,TP,"[('Pasta', 4), ('Shrimp', 6), ('Salmon', 2)]",516.0,-37.8171951,144.95244499999998,0,10.182,14.2541017
151,ORDC02438,2018-02-24,09:41:24,Breakfast,NS,"[('Eggs', 2), ('Cereal', 6), ('Pancake', 2)]",218.5,-37.8116794,145.0072895,0,10.14,16.9367221
152,ORDC08484,2018-10-26,17:48:10,Dinner,NS,"[('Shrimp', 5), ('Salmon', 8), ('Fish&Chips', 8)]",878.0,-37.820504,144.9658195,0,8.926,15.445889600000001
153,ORDB04134,2018-12-16,19:29:34,Dinner,TP,"[('Shrimp', 5), ('Pasta', 1), ('Salmon', 10), ('Fish&Chips', 10)]",1057.5,-37.8066953,144.96250890000002,0,8.996,14.622640099999998
154,ORDC07045,2018-09-28,16:57:27,Dinner,NS,"[('Pasta', 2), ('Shrimp', 7), ('Fish&Chips', 8)]",713.0,-37.8004292,144.95093880000002,0,8.014,13.9489565
155,ORDZ03027,2018-08-24,15:46:28,Lunch,NS,"[('Fries', 7), ('Salad', 3), ('Chicken', 3), ('Burger', 9), ('Steak', 3)]",645.6,-37.8078228,144.9403541,0,10.135,15.9520197
156,ORDY10350,2018-02-27,09:51:32,Breakfast,TP,"[('Eggs', 9), ('Cereal', 10), ('Pancake', 9), ('Coffee', 3)]",648.75,-37.8106037,144.9779024,0,9.156,11.719863
157,ORDI08427,2018-02-16,09:31:16,Breakfast,NS,"[('Pancake', 9), ('Cereal', 7), ('Eggs', 1)]",387.25,-37.8056467,144.9275595,0,10.714,16.0728687
158,ORDB09448,2018-11-24,18:49:00,Dinner,TP,"[('Pasta', 7), ('Salmon', 2)]",274.5,-37.8088153,144.982787,0,9.699,15.4446405
159,ORDC06430,2018-11-12,18:28:43,Dinner,NS,"[('Fish&Chips', 9), ('Salmon', 3), ('Pasta', 9)]",685.5,-37.8155766,144.9582817,0,8.506,14.469893599999999
160,ORDA03066,2018-06-25,13:44:47,Lunch,BK,"[('Chicken', 10), ('Salad', 7), ('Fries', 5)]",500.4,-37.82419470000001,144.98338,0,6.987,13.2729323
161,ORDY10353,2018-05-08,12:13:31,Lunch,TP,"[('Steak', 2), ('Burger', 3), ('Fries', 10), ('Chicken', 2)]",367.0,-37.819966,144.96544509999998,0,7.021,10.8587164
162,ORDI07445,2018-06-20,13:34:38,Lunch,NS,"[('Steak', 6), ('Salad', 1), ('Burger', 8), ('Fries', 10), ('Chicken', 5)]",815.2,-37.8246042,144.95834150000002,0,9.869,15.205801800000001
163,ORDA09982,2018-04-13,11:22:49,Breakfast,BK,"[('Pancake', 8), ('Coffee', 9)]",261.5,-37.801877399999995,144.9461521,0,9.137,14.2895424
164,ORDY04401,2018-03-09,10:11:49,Breakfast,TP,"[('Eggs', 1), ('Cereal', 5)]",127.0,-37.80647020000001,144.9468763,0,9.909,12.3186726
165,ORDJ10937,2018-01-20,08:30:25,Breakfast,TP,"[('Pancake', 6), ('Cereal', 7)]",292.5,-37.806398200000004,144.95906580000002,0,9.0,13.2773721
166,ORDY08111,2018-07-15,14:25:21,Lunch,TP,"[('Steak', 3), ('Fries', 9), ('Burger', 10), ('Salad', 3)]",604.6,-37.8186136,144.9991629,0,10.515,14.671497199999997
167,ORDX01039,2018-10-17,17:38:01,Dinner,BK,"[('Shrimp', 3), ('Salmon', 8)]",490.0,-37.8195646,144.9635801,0,7.924,15.232889800000002
168,ORDB05097,2018-12-04,19:09:17,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 5), ('Pasta', 7)]",537.5,-37.8219082,144.9712269,0,7.936,12.5157691
169,ORDB00979,2018-12-24,19:49:51,Dinner,TP,"[('Fish&Chips', 3), ('Shrimp', 6), ('Salmon', 5), ('Pasta', 2)]",689.0,-37.8133482,144.9377959,0,10.357,14.4002519
170,ORDB02232,2018-05-01,11:53:14,Breakfast,TP,"[('Coffee', 9), ('Cereal', 9), ('Pancake', 10), ('Eggs', 8)]",675.0,-37.806414000000004,144.9583934,0,9.059,11.484522300000002
171,ORDI03293,2018-01-03,08:00:00,Breakfast,NS,"[('Coffee', 1), ('Cereal', 1)]",28.5,-37.8136879,144.9407992,1,9.542,7.3267093999999995
172,ORDZ09276,2018-06-23,13:44:47,Lunch,NS,"[('Salad', 4), ('Steak', 2), ('Burger', 10)]",468.8,-37.819077899999996,144.97381230000002,0,8.38,15.5328077
173,ORDA06717,2018-11-10,18:18:35,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 8)]",388.0,-37.8166574,144.97123190000002,0,7.95,17.161144
174,ORDC01026,2018-03-07,10:01:41,Breakfast,NS,"[('Cereal', 8), ('Pancake', 10), ('Eggs', 4)]",498.5,-37.8035534,144.9987979,0,9.086,14.1791027
175,ORDB08270,2018-04-08,11:12:40,Breakfast,TP,"[('Eggs', 5), ('Cereal', 4)]",194.0,-37.817614500000005,144.967221,0,7.708,11.850037400000001
176,ORDZ10267,2018-09-04,16:06:45,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 10), ('Shrimp', 6), ('Pasta', 1)]",866.5,-37.800736900000004,144.9517619,0,7.883,14.4843741
177,ORDX07596,2018-04-13,11:22:49,Breakfast,BK,"[('Coffee', 5), ('Eggs', 4), ('Pancake', 2), ('Cereal', 2)]",216.0,-37.8023368,144.9478578,0,9.009,13.5886813
178,ORDC05182,2018-08-07,15:16:03,Lunch,NS,"[('Salad', 2), ('Steak', 10)]",484.4,-37.8004479,144.95884099999998,0,7.21,12.513580699999999
179,ORDZ02173,2018-01-24,08:40:33,Breakfast,NS,"[('Coffee', 8), ('Cereal', 5), ('Eggs', 10)]",385.0,-37.808970200000005,144.9811144,0,7.802,13.0550147
180,ORDI01911,2018-06-11,13:14:21,Lunch,NS,"[('Fries', 8), ('Steak', 4)]",276.0,-37.7993318,144.960555,0,7.216,12.8234485
181,ORDY06704,2018-05-30,12:54:05,Lunch,TP,"[('Salad', 9), ('Burger', 8), ('Chicken', 5)]",562.8,-37.803735700000004,145.0056821,0,12.091,15.096615
182,ORDA03280,2018-12-16,19:29:34,Dinner,BK,"[('Shrimp', 6), ('Salmon', 4), ('Fish&Chips', 2)]",558.0,-37.8244539,144.9451246,0,9.752,19.268980600000003
183,ORDJ00980,2018-11-04,18:08:27,Dinner,TP,"[('Shrimp', 2), ('Fish&Chips', 7)]",353.0,-37.8060843,144.9572116,0,9.167,14.857410699999999
184,ORDI01944,2018-02-19,09:31:16,Breakfast,NS,"[('Pancake', 2), ('Cereal', 9)]",237.5,-37.8157144,144.9381885,0,9.958,15.1968131
185,ORDZ10397,2018-11-22,18:49:00,Dinner,NS,"[('Shrimp', 4), ('Pasta', 3), ('Fish&Chips', 5)]",473.5,-37.8210468,144.98405549999998,0,9.218,15.2691239
186,ORDJ03567,2018-11-25,18:49:00,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 3), ('Shrimp', 5)]",567.5,-37.8088109,144.9831656,0,9.739,15.337597500000001
187,ORDA09239,2018-10-30,17:58:18,Dinner,BK,"[('Shrimp', 1), ('Pasta', 2)]",109.0,-37.8218547,144.947504,0,9.344,15.8812582
188,ORDY05938,2018-02-02,09:00:50,Breakfast,TP,"[('Coffee', 9), ('Cereal', 1)]",88.5,-37.8160229,144.93830309999998,0,10.354,12.811662400000001
189,ORDI09799,2018-06-29,13:54:55,Lunch,NS,"[('Steak', 5), ('Burger', 10)]",535.0,-37.818800700000004,144.97211130000002,0,8.444,13.9760538
190,ORDY05750,2018-06-11,13:14:21,Lunch,TP,"[('Burger', 8), ('Salad', 4), ('Fries', 9), ('Steak', 1), ('Chicken', 3)]",565.8,-37.8151473,144.9602956,0,8.249,12.0143545
191,ORDA04888,2018-06-24,13:44:47,Lunch,BK,"[('Steak', 4), ('Fries', 6), ('Chicken', 7), ('Burger', 9)]",755.0,-37.8258144,144.9829053,0,7.007,14.8923907
192,ORDK00193,2018-01-25,08:40:33,Breakfast,BK,"[('Cereal', 7), ('Eggs', 10), ('Pancake', 7), ('Coffee', 6)]",581.75,-37.8106851,144.9624361,0,7.675,12.571551
193,ORDJ03563,2018-04-14,11:22:49,Breakfast,TP,"[('Pancake', 5), ('Eggs', 9), ('Cereal', 4), ('Coffee', 4)]",433.25,-37.818171,144.9957199,0,10.205,13.921227599999998
194,ORDA00301,2018-09-02,16:06:45,Dinner,BK,"[('Pasta', 4), ('Shrimp', 10), ('Salmon', 6)]",896.0,-37.8116665,144.97159399999998,0,6.92,16.4955165
195,ORDZ09504,2018-07-31,14:55:46,Lunch,NS,"[('Steak', 1), ('Chicken', 8)]",301.0,-37.8013167,144.97233830000002,0,6.314,11.950682800000001
196,ORDZ04814,2018-06-02,13:04:13,Lunch,NS,"[('Fries', 5), ('Salad', 7), ('Chicken', 9), ('Steak', 7), ('Burger', 10)]",1093.4,-37.8183066,144.96484130000002,0,8.523,16.100894
197,ORDX08064,2018-05-20,12:33:48,Lunch,BK,"[('Burger', 8), ('Salad', 8)]",385.6,-37.799356700000004,144.97274819999998,0,7.501,15.705276199999998
198,ORDK05842,2018-01-29,08:50:42,Breakfast,BK,"[('Pancake', 9), ('Coffee', 2)]",233.25,-37.798931,144.9588459,0,8.506,13.4988016
199,ORDY02176,2018-07-10,14:15:12,Lunch,TP,"[('Salad', 7), ('Fries', 5), ('Burger', 5), ('Chicken', 7), ('Steak', 7)]",874.4,-37.8246995,144.98476630000002,0,8.913,12.301423699999999
200,ORDC08849,2018-08-30,15:56:37,Lunch,NS,"[('Steak', 2), ('Chicken', 4), ('Salad', 3)]",269.6,-37.808179700000004,144.9759102,0,7.312,13.0142662
201,ORDY03008,2018-01-23,08:40:33,Breakfast,TP,"[('Eggs', 1), ('Pancake', 9), ('Cereal', 3)]",303.25,-37.819138200000005,144.95416519999998,0,8.402,11.272192500000001
202,ORDZ06937,2018-08-04,15:05:54,Lunch,NS,"[('Steak', 5), ('Salad', 8), ('Burger', 8)]",610.6,-37.8033419,144.9500906,0,8.367,15.581628699999998
203,ORDX00857,2018-06-09,13:14:21,Lunch,BK,"[('Burger', 8), ('Steak', 8), ('Salad', 8)]",745.6,-37.8231295,144.98909519999998,0,6.4,14.571227599999999
204,ORDJ06967,2018-02-11,09:21:07,Breakfast,TP,"[('Coffee', 1), ('Cereal', 7)]",154.5,-37.8144235,144.97149919999998,0,8.381,12.6460662
205,ORDY02094,2018-09-16,16:37:10,Dinner,TP,"[('Shrimp', 5), ('Pasta', 2)]",325.0,-37.8130154,144.9406963,0,10.084,15.496508800000003
206,ORDK03030,2018-08-29,15:56:37,Lunch,BK,"[('Salad', 1), ('Steak', 1)]",62.2,-37.8188941,144.9785274,0,7.328,13.3861535
207,ORDC01139,2018-06-05,13:04:13,Lunch,NS,"[('Burger', 2), ('Salad', 1), ('Steak', 8), ('Chicken', 4), ('Fries', 10)]",687.2,-37.8230742,145.00530990000001,0,10.967,16.503918
208,ORDA01259,2018-11-26,18:59:09,Dinner,BK,"[('Salmon', 1), ('Fish&Chips', 10), ('Shrimp', 6)]",715.0,-37.8228607,144.96657140000002,0,8.119,15.154817000000001
209,ORDX09672,2018-11-09,18:18:35,Dinner,BK,"[('Shrimp', 9), ('Salmon', 7), ('Pasta', 4)]",883.0,-37.8111128,144.9910169,0,5.03,12.0747284
210,ORDB08762,2018-11-29,18:59:09,Dinner,TP,"[('Salmon', 1), ('Shrimp', 7)]",419.0,-37.8149659,144.964456,0,7.951,12.4110323
211,ORDJ07115,2018-09-30,16:57:27,Dinner,TP,"[('Pasta', 1), ('Salmon', 2), ('Shrimp', 9)]",595.5,-37.8125115,144.9738878,0,8.716,14.089818900000001
212,ORDI05679,2018-08-06,15:05:54,Lunch,NS,"[('Chicken', 5), ('Fries', 5), ('Burger', 5), ('Steak', 4), ('Salad', 4)]",623.8,-37.8051377,144.96418630000002,0,7.068,12.683498599999998
213,ORDY00168,2018-03-08,10:11:49,Breakfast,TP,"[('Eggs', 1), ('Pancake', 3), ('Coffee', 1)]",102.25,-37.8081804,144.97313540000002,0,9.21,12.1470087
214,ORDX02132,2018-01-08,08:10:08,Breakfast,BK,"[('Cereal', 6), ('Coffee', 5)]",163.5,-37.8161613,144.9390294,1,9.874,8.415599499999999
215,ORDX04548,2018-05-31,12:54:05,Lunch,BK,"[('Salad', 8), ('Chicken', 5), ('Burger', 1), ('Fries', 5)]",388.6,-37.793624200000004,144.9735255,0,8.161,13.5387644
216,ORDK03308,2018-10-10,17:17:44,Dinner,BK,"[('Pasta', 2), ('Salmon', 10)]",465.0,-37.8123896,144.9537134,0,8.528,15.168539
217,ORDA03389,2018-10-18,17:38:01,Dinner,BK,"[('Shrimp', 5), ('Pasta', 10), ('Fish&Chips', 10), ('Salmon', 2)]",977.0,-37.802753100000004,144.9512701,0,8.636,15.498076999999999
218,ORDB01249,2018-04-28,11:53:14,Breakfast,TP,"[('Cereal', 9), ('Coffee', 9), ('Eggs', 7)]",410.5,-37.8162602,144.96340080000002,0,7.849,11.7985882
219,ORDA06633,2018-08-11,15:16:03,Lunch,BK,"[('Fries', 4), ('Burger', 7), ('Steak', 6), ('Salad', 6)]",638.2,-37.810606799999995,144.98874640000003,0,5.219,13.430164300000001
220,ORDB08561,2018-09-17,16:37:10,Dinner,TP,"[('Shrimp', 10), ('Pasta', 3), ('Fish&Chips', 6)]",832.5,-37.8196347,145.0083119,0,11.335,14.8185294
221,ORDK04932,2018-05-30,12:54:05,Lunch,BK,"[('Burger', 9), ('Salad', 1)]",296.2,-37.817382099999996,144.9526629,0,8.742,14.841969599999999
222,ORDB04336,2018-10-05,17:07:36,Dinner,TP,"[('Pasta', 7), ('Shrimp', 8), ('Fish&Chips', 8)]",904.5,-37.8122156,144.9549471,0,8.78,13.0937543
223,ORDI08144,2018-12-26,19:49:51,Dinner,NS,"[('Fish&Chips', 7), ('Salmon', 10), ('Pasta', 2)]",710.0,-37.828610600000005,144.9881799,0,10.101,15.7641878
224,ORDK05780,2018-05-15,12:23:39,Lunch,BK,"[('Fries', 7), ('Burger', 10), ('Salad', 7), ('Chicken', 7)]",738.4,-37.8181848,144.9645277,0,7.695,13.8258185
225,ORDJ05771,2018-12-22,19:49:51,Dinner,TP,"[('Salmon', 4), ('Pasta', 3)]",246.5,-37.805768,144.96684299999998,0,9.38,14.9816793
226,ORDX00657,2018-10-22,17:48:10,Dinner,BK,"[('Salmon', 7), ('Pasta', 1), ('Shrimp', 8), ('Fish&Chips', 8)]",1026.5,-37.8190021,144.9919706,0,5.603,12.2665031
227,ORDC02555,2018-05-25,12:43:56,Lunch,NS,"[('Burger', 2), ('Steak', 1), ('Fries', 7)]",191.0,-37.80269129999999,144.96355580000002,0,6.935,12.0101466
228,ORDA10118,2018-02-17,09:31:16,Breakfast,BK,"[('Cereal', 2), ('Coffee', 1), ('Pancake', 8), ('Eggs', 5)]",353.5,-37.8272185,144.98814319999997,0,7.498,14.995188699999998
229,ORDX09688,2018-11-05,18:08:27,Dinner,BK,"[('Salmon', 8), ('Pasta', 1), ('Shrimp', 5), ('Fish&Chips', 10)]",975.5,-37.8160295,144.9636726,0,7.888,14.8260839
230,ORDB10184,2018-04-05,11:02:32,Breakfast,TP,"[('Cereal', 1), ('Pancake', 4), ('Coffee', 9)]",185.5,-37.817749299999996,144.9485325,0,9.032,11.632592
231,ORDC10375,2018-10-10,17:17:44,Dinner,NS,"[('Shrimp', 8), ('Salmon', 10), ('Fish&Chips', 2), ('Pasta', 10)]",1187.0,-37.8123436,144.9535614,0,8.534,14.602576999999998
232,ORDX02773,2018-12-14,19:29:34,Dinner,BK,"[('Salmon', 9), ('Pasta', 3)]",451.5,-37.80014179999999,144.9625143,0,8.128,15.415733900000001
233,ORDI09420,2018-01-27,08:50:42,Breakfast,NS,"[('Pancake', 5), ('Eggs', 3), ('Cereal', 1)]",208.25,-37.8198936,144.9526628,0,9.486,16.358574100000002
234,ORDK02898,2018-03-08,10:11:49,Breakfast,BK,"[('Coffee', 3), ('Pancake', 8), ('Cereal', 3), ('Eggs', 8)]",455.5,-37.819034,144.9847274,0,6.336,10.8415005
235,ORDY00257,2018-09-26,16:57:27,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 1), ('Pasta', 4)]",227.0,-37.816747,144.96988019999998,0,7.969,12.318845699999999
236,ORDJ10616,2018-02-04,09:00:50,Breakfast,TP,"[('Pancake', 4), ('Eggs', 1), ('Cereal', 1), ('Coffee', 1)]",147.5,-37.816784600000005,144.9915803,0,9.938,14.359581799999999
237,ORDZ08590,2018-05-13,12:23:39,Lunch,NS,"[('Burger', 6), ('Fries', 10)]",306.0,-37.800362899999996,144.933905,0,6.79,14.108075699999999
238,ORDA10150,2018-12-04,19:09:17,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 9), ('Salmon', 9), ('Pasta', 8)]",1012.0,-37.801951200000005,145.00063459999998,0,5.317,12.390742800000002
239,ORDJ04224,2018-05-05,12:03:22,Lunch,TP,"[('Steak', 4), ('Burger', 2)]",242.0,-37.8183025,144.9607134,0,7.767,13.1824182
240,ORDZ05400,2018-09-16,16:37:10,Dinner,NS,"[('Salmon', 3), ('Pasta', 3), ('Fish&Chips', 4), ('Shrimp', 8)]",777.5,-37.8140799,144.9737248,0,7.885,15.7781816
241,ORDX07764,2018-10-20,17:38:01,Dinner,BK,"[('Salmon', 2), ('Shrimp', 5), ('Pasta', 2)]",407.0,-37.8104348,144.9810625,0,5.931,15.339089000000001
242,ORDZ01305,2018-05-14,12:23:39,Lunch,NS,"[('Steak', 4), ('Fries', 3), ('Burger', 3), ('Chicken', 8)]",565.0,-37.80236970000001,144.9810229,0,7.197,12.440958
243,ORDX07511,2018-05-08,12:13:31,Lunch,BK,"[('Chicken', 4), ('Burger', 6)]",314.0,-37.8051249,144.9614898,0,9.567,15.468214600000001
244,ORDB10827,2018-09-15,16:27:02,Dinner,TP,"[('Fish&Chips', 4), ('Shrimp', 10), ('Salmon', 2), ('Pasta', 9)]",1009.5,-37.8104145,144.995982,0,10.662,16.2543383
245,ORDC03054,2018-10-04,17:07:36,Dinner,NS,"[('Shrimp', 7), ('Pasta', 8), ('Fish&Chips', 1), ('Salmon', 5)]",838.0,-37.808665600000005,144.9421502,0,9.949,15.565455199999999
246,ORDA08727,2018-11-05,18:08:27,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 8), ('Pasta', 6), ('Salmon', 9)]",1001.0,-37.8192935,144.9820908,0,6.53,12.767333800000001
247,ORDI06901,2018-03-31,10:52:23,Breakfast,NS,"[('Pancake', 5), ('Cereal', 5), ('Coffee', 10), ('Eggs', 1)]",323.25,-37.8187308,144.9714369,0,8.357,15.4032878
248,ORDX06064,2018-01-14,08:20:16,Breakfast,BK,"[('Eggs', 2), ('Pancake', 3), ('Cereal', 7), ('Coffee', 6)]",308.75,-37.8055169,144.95241399999998,1,8.41,8.3421105
249,ORDZ10578,2018-09-01,16:06:45,Dinner,NS,"[('Pasta', 8), ('Shrimp', 6)]",544.0,-37.8155781,144.9580985,0,8.517,16.3362054
250,ORDY09665,2018-08-22,15:46:28,Lunch,TP,"[('Fries', 7), ('Burger', 8), ('Salad', 3)]",383.6,-37.8187213,144.9681905,0,7.653,11.134159599999998
251,ORDK06125,2018-06-07,13:14:21,Lunch,BK,"[('Steak', 7), ('Chicken', 2), ('Salad', 9)]",533.8,-37.8254058,144.95147980000002,0,9.286,14.543797199999998
252,ORDJ08876,2018-02-19,09:31:16,Breakfast,TP,"[('Cereal', 6), ('Eggs', 7), ('Coffee', 7), ('Pancake', 8)]",526.5,-37.8071927,144.9569986,0,9.217,11.539692
253,ORDJ00320,2018-06-08,13:14:21,Lunch,TP,"[('Steak', 5), ('Chicken', 1), ('Fries', 1)]",269.0,-37.8182341,144.9474408,0,9.228,12.421563
254,ORDX00217,2018-12-31,20:00:00,Dinner,BK,"[('Shrimp', 9), ('Fish&Chips', 10), ('Salmon', 8), ('Pasta', 7)]",1356.5,-37.8036241,145.0079488,0,5.388,12.1043698
255,ORDK03127,2018-04-03,11:02:32,Breakfast,BK,"[('Pancake', 10), ('Eggs', 9)]",440.5,-37.8106572,144.9852939,0,5.547,10.098848199999999
256,ORDY09453,2018-04-12,11:22:49,Breakfast,TP,"[('Coffee', 2), ('Pancake', 2), ('Eggs', 9), ('Cereal', 5)]",366.5,-37.8047047,144.92791619999997,0,11.411,13.653985999999998
257,ORDJ03982,2018-07-11,14:15:12,Lunch,TP,"[('Chicken', 6), ('Steak', 2), ('Fries', 5), ('Salad', 3), ('Burger', 10)]",703.6,-37.817001700000006,145.0049113,0,11.226,14.538158600000001
258,ORDB03419,2018-08-02,15:05:54,Lunch,TP,"[('Salad', 6), ('Steak', 10), ('Burger', 9), ('Chicken', 2), ('Fries', 9)]",1004.2,-37.799704600000005,144.9550666,0,9.828,13.058131800000002
259,ORDJ03568,2018-02-06,09:10:59,Breakfast,TP,"[('Cereal', 5), ('Pancake', 6), ('Eggs', 3), ('Coffee', 6)]",361.5,-37.8220996,144.93822930000002,0,9.705,12.5428908
260,ORDC08148,2018-06-04,13:04:13,Lunch,NS,"[('Chicken', 8), ('Burger', 9)]",535.0,-37.820248299999996,144.97065600000002,0,8.763,13.810497699999999
261,ORDX04458,2018-04-01,10:52:23,Breakfast,BK,"[('Cereal', 10), ('Pancake', 4), ('Coffee', 6)]",352.0,-37.817640600000004,144.9702186,0,7.786,15.0662973
262,ORDI02794,2018-02-05,09:10:59,Breakfast,NS,"[('Pancake', 3), ('Cereal', 3), ('Eggs', 3), ('Coffee', 1)]",209.25,-37.8100432,144.9727242,0,7.324,12.2366129
263,ORDY07374,2018-02-28,09:51:32,Breakfast,TP,"[('Coffee', 9), ('Cereal', 10)]",277.5,-37.8114219,144.9366916,0,10.933,13.061301
264,ORDA06413,2018-07-06,14:05:04,Lunch,BK,"[('Salad', 8), ('Steak', 7), ('Chicken', 3), ('Burger', 3)]",641.6,-37.8058946,144.9413997,0,9.565,15.869439100000001
265,ORDB09187,2018-02-21,09:41:24,Breakfast,TP,"[('Eggs', 10), ('Cereal', 3)]",283.0,-37.810386,144.992749,0,10.348,13.0405351
266,ORDI08700,2018-09-02,16:06:45,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 9), ('Pasta', 7), ('Shrimp', 4)]",812.5,-37.8126519,144.96819480000002,0,7.606,15.707156099999999
267,ORDI01161,2018-02-17,09:31:16,Breakfast,NS,"[('Pancake', 1), ('Eggs', 1)]",46.25,-37.8241145,144.98670019999997,0,9.482,17.002962699999998
268,ORDI03877,2018-01-05,08:00:00,Breakfast,NS,"[('Cereal', 8), ('Eggs', 6), ('Pancake', 1), ('Coffee', 7)]",376.75,-37.81276870000001,144.937122,1,10.094,7.417037
269,ORDB05460,2018-01-18,08:30:25,Breakfast,TP,"[('Cereal', 10), ('Eggs', 10), ('Coffee', 6)]",475.0,-37.823507299999996,144.9398909,1,9.556,5.853043700000001
270,ORDK03274,2018-03-06,10:01:41,Breakfast,BK,"[('Coffee', 7), ('Eggs', 1), ('Pancake', 10), ('Cereal', 5)]",422.0,-37.813159000000006,144.9515139,0,8.546,12.9927769
271,ORDJ00469,2018-08-31,15:56:37,Lunch,TP,"[('Steak', 3), ('Fries', 7), ('Burger', 5)]",374.0,-37.8169187,144.9543252,0,8.499,11.9116206
272,ORDY03052,2018-07-08,14:15:12,Lunch,TP,"[('Salad', 3), ('Fries', 3)]",87.6,-37.816297799999994,145.01546509999997,0,12.938,17.1845435
273,ORDA01120,2018-07-03,14:05:04,Lunch,BK,"[('Chicken', 9), ('Steak', 7), ('Fries', 1), ('Salad', 1), ('Burger', 7)]",849.2,-37.807367,144.9629436,0,7.444,13.4199702
274,ORDI04816,2018-05-03,12:03:22,Lunch,NS,"[('Burger', 1), ('Fries', 7)]",115.0,-37.8009482,144.9887123,0,7.883,13.0563337
275,ORDI09233,2018-05-25,12:43:56,Lunch,NS,"[('Salad', 10), ('Chicken', 2), ('Burger', 8), ('Steak', 3)]",619.0,-37.825098600000004,144.95690290000002,0,9.72,15.025024800000002
276,ORDZ10203,2018-08-02,15:05:54,Lunch,NS,"[('Burger', 1), ('Salad', 5), ('Steak', 1), ('Fries', 10), ('Chicken', 8)]",538.0,-37.8230461,144.9780827,0,8.862,15.241267
277,ORDX02687,2018-12-22,19:49:51,Dinner,BK,"[('Pasta', 8), ('Fish&Chips', 7), ('Salmon', 4)]",629.0,-37.8114573,144.9733363,0,6.815,15.4284258
278,ORDK07168,2018-08-17,15:36:20,Lunch,BK,"[('Fries', 7), ('Salad', 10), ('Chicken', 5)]",416.0,-37.81888729999999,144.9549446,0,8.618,14.5276163
279,ORDA08166,2018-06-22,13:44:47,Lunch,BK,"[('Steak', 8), ('Chicken', 3), ('Salad', 10), ('Fries', 4), ('Burger', 4)]",800.0,-37.8103201,145.0147918,0,4.175,9.8224959
280,ORDA01756,2018-09-13,16:27:02,Dinner,BK,"[('Salmon', 2), ('Shrimp', 5)]",352.0,-37.8158434,144.9342969,0,10.273,17.127051
281,ORDK10788,2018-03-31,10:52:23,Breakfast,BK,"[('Cereal', 5), ('Eggs', 10), ('Coffee', 9)]",392.5,-37.7988037,144.989939,0,6.149,14.036030800000002
282,ORDJ04219,2018-10-27,17:58:18,Dinner,TP,"[('Shrimp', 2), ('Pasta', 7)]",300.5,-37.8158734,144.9996785,0,10.76,16.1439478
283,ORDK10440,2018-02-27,09:51:32,Breakfast,BK,"[('Cereal', 5), ('Eggs', 5), ('Coffee', 6)]",260.0,-37.8065224,144.9317679,0,10.424,15.828064600000001
284,ORDB00050,2018-12-27,20:00:00,Dinner,TP,"[('Pasta', 4), ('Shrimp', 3)]",272.0,-37.8179807,144.9319734,0,10.749,15.2365175
285,ORDB03850,2018-12-08,19:19:26,Dinner,TP,"[('Pasta', 9), ('Shrimp', 1), ('Salmon', 6)]",547.5,-37.8092777,144.9291463,0,11.161,16.9869617
286,ORDJ07707,2018-07-11,14:15:12,Lunch,TP,"[('Salad', 2), ('Fries', 6), ('Chicken', 3), ('Steak', 3)]",337.4,-37.818766499999995,145.0017906,0,10.748,13.897062099999998
